,Tid,Kanal A
696,1.42151996,0.46875
697,1.42355996,0.3749385
698,1.42559996,0.3749385
699,1.42763996,0.3749385
700,1.42967996,0.46875
701,1.43171996,0.46875
702,1.43375996,0.3749385
703,1.43579996,0.46875
704,1.43783996,0.3749385
705,1.43987996,0.3749385
706,1.44191996,0.281127
707,1.44395996,0.281127
708,1.44599996,0.3749385
709,1.44803996,0.3749385
710,1.45007996,0.46875
711,1.45211996,0.3749385
712,1.45415996,0.3749385
713,1.45619996,0.562254
714,1.45823996,0.46875
715,1.46027996,0.46875
716,1.46231996,0.3749385
717,1.46435996,0.281127
718,1.46639996,0.281127
719,1.46843996,0.281127
720,1.47047996,0.281127
721,1.47251996,0.281127
722,1.47455996,0.281127
723,1.47659996,0.281127
724,1.47863996,0.281127
725,1.48067996,0.281127
726,1.48271996,0.562254
727,1.48475996,0.6560655
728,1.48679996,0.9375
729,1.48883996,0.8436885
730,1.49087996,0.46875
731,1.49291996,0.46875
732,1.49495996,0.281127
733,1.49699996,0.281127
734,1.49903996,0.3749385
