Frekvens;Kanal A;Kanal B
(ms);(V);(V)

2,47999994;2,90354300;4,19414400
2,48999994;2,90354300;4,19414400
2,49999994;2,90354300;4,19414400
2,50999994;2,90354300;4,23782000
2,51999994;2,90354300;4,19414400
2,52999994;2,90354300;4,19414400
2,53999994;2,90354300;4,19414400
2,54999994;2,90354300;4,19414400
2,55999994;2,90354300;4,19414400
2,56999994;2,90354300;4,19414400
2,57999993;2,90354300;4,23782000
2,58999993;2,90354300;4,23782000
2,59999993;2,90354300;4,23782000
2,60999993;2,90354300;4,23782000
2,61999993;2,90354300;4,19414400
2,62999993;2,90354300;4,19414400
2,63999993;2,90354300;4,23782000
2,64999993;2,90354300;4,23782000
2,65999993;2,90354300;4,23782000
2,66999993;2,90354300;4,23782000
2,67999993;2,90354300;4,23782000
2,68999993;2,90354300;4,23782000
2,69999993;2,81557600;4,23782000
2,70999993;2,90354300;4,23782000
2,71999993;2,81557600;4,23782000
2,72999993;2,81557600;4,19414400
2,73999993;2,81557600;4,23782000
2,74999993;2,81557600;4,23782000
2,75999993;2,81557600;4,23782000
2,76999993;2,81557600;4,19414400
2,77999993;2,81557600;4,23782000
2,78999993;2,81557600;4,23782000
2,79999993;2,81557600;4,23782000
2,80999993;2,81557600;4,23782000
2,81999993;2,81557600;4,23782000
2,82999993;2,81557600;4,28149600
2,83999993;2,81557600;4,23782000
2,84999993;2,81557600;4,23782000
2,85999993;2,81557600;4,23782000
2,86999993;2,81557600;4,28149600
2,87999993;2,81557600;4,23782000
2,88999993;2,81557600;4,23782000
2,89999993;2,81557600;4,23782000
2,90999993;2,81557600;4,23782000
2,91999993;2,81557600;4,23782000
2,92999993;2,81557600;4,23782000
2,93999993;2,81557600;4,23782000
2,94999993;2,81557600;4,28149600
2,95999993;2,81557600;4,23782000
2,96999992;2,81557600;4,23782000
2,97999992;2,81557600;4,23782000
2,98999992;2,72760800;4,23782000
2,99999992;2,81557600;4,23782000
3,00999992;2,72760800;4,23782000
3,01999992;2,81557600;4,28149600
3,02999992;2,72760800;4,28149600
3,03999992;2,72760800;4,28149600
3,04999992;2,72760800;4,28149600
3,05999992;2,72760800;4,23782000
3,06999992;2,72760800;4,28149600
3,07999992;2,72760800;4,28149600
3,08999992;2,72760800;4,28149600
3,09999992;2,72760800;4,28149600
3,10999992;2,72760800;4,28149600
3,11999992;2,72760800;4,28149600
3,12999992;2,72760800;4,28149600
3,13999992;2,72760800;4,28149600
3,14999992;2,72760800;4,28149600
3,15999992;2,72760800;4,28149600
3,16999992;2,72760800;4,28149600
3,17999992;2,72760800;4,28149600
3,18999992;2,72760800;4,28149600
3,19999992;2,72760800;4,28149600
3,20999992;2,72760800;4,28149600
3,21999992;2,72760800;4,28149600
3,22999992;2,72760800;4,28149600
3,23999992;2,72760800;4,28149600
3,24999992;2,63964100;4,28149600
3,25999992;2,63964100;4,28149600
3,26999992;2,72760800;4,32517200
3,27999992;2,63964100;4,28149600
3,28999992;2,72760800;4,28149600
3,29999992;2,63964100;4,28149600
3,30999992;2,72760800;4,32517200
3,31999992;2,72760800;4,28149600
3,32999992;2,72760800;4,28149600
3,33999992;2,72760800;4,32517200
3,34999992;2,72760800;4,28149600
3,35999992;2,63964100;4,28149600
3,36999991;2,63964100;4,28149600
3,37999991;2,63964100;4,28149600
3,38999991;2,63964100;4,28149600
3,39999991;2,63964100;4,32517200
3,40999991;2,63964100;4,28149600
3,41999991;2,63964100;4,28149600
3,42999991;2,63964100;4,28149600
3,43999991;2,63964100;4,32517200
3,44999991;2,63964100;4,32517200
3,45999991;2,63964100;4,32517200
3,46999991;2,63964100;4,28149600
3,47999991;2,63964100;4,28149600
3,48999991;2,63964100;4,32517200
3,49999991;2,63964100;4,32517200
3,50999991;2,63964100;4,28149600
3,51999991;2,63964100;4,32517200
3,52999991;2,63964100;4,32517200
3,53999991;2,63964100;4,32517200
3,54999991;2,63964100;4,32517200
3,55999991;2,63964100;4,28149600
3,56999991;2,63964100;4,32517200
3,57999991;2,63964100;4,32517200
3,58999991;2,55167300;4,32517200
3,59999991;2,63964100;4,32517200
3,60999991;2,63964100;4,32517200
3,61999991;2,63964100;4,36884800
3,62999991;2,55167300;4,32517200
3,63999991;2,55167300;4,32517200
3,64999991;2,63964100;4,32517200
3,65999991;2,55167300;4,32517200
3,66999991;2,63964100;4,36884800
3,67999991;2,55167300;4,32517200
3,68999991;2,55167300;4,32517200
3,69999991;2,55167300;4,32517200
3,70999991;2,55167300;4,36884800
3,71999991;2,55167300;4,32517200
3,72999991;2,55167300;4,36884800
3,73999991;2,55167300;4,32517200
3,74999991;2,55167300;4,32517200
3,75999991;2,55167300;4,32517200
3,76999990;2,55167300;4,36884800
3,77999990;2,55167300;4,36884800
3,78999990;2,55167300;4,36884800
3,79999990;2,55167300;4,32517200
3,80999990;2,55167300;4,32517200
3,81999990;2,55167300;4,36884800
3,82999990;2,55167300;4,36884800
3,83999990;2,55167300;4,32517200
3,84999990;2,55167300;4,36884800
3,85999990;2,55167300;4,32517200
3,86999990;2,55167300;4,41252500
3,87999990;2,55167300;4,36884800
3,88999990;2,55167300;4,36884800
3,89999990;2,46370600;4,36884800
3,90999990;2,55167300;4,36884800
3,91999990;2,55167300;4,36884800
3,92999990;2,55167300;4,36884800
3,93999990;2,55167300;4,36884800
3,94999990;2,55167300;4,36884800
3,95999990;2,46370600;4,41252500
3,96999990;2,46370600;4,36884800
3,97999990;2,46370600;4,36884800
3,98999990;2,55167300;4,41252500
3,99999990;2,46370600;4,36884800
4,00999990;2,46370600;4,41252500
4,01999990;2,46370600;4,36884800
4,02999990;2,46370600;4,41252500
4,03999990;2,46370600;4,41252500
4,04999990;2,46370600;4,41252500
4,05999990;2,46370600;4,41252500
4,06999990;2,46370600;4,36884800
4,07999990;2,46370600;4,41252500
4,08999990;2,46370600;4,41252500
4,09999990;2,46370600;4,41252500
4,10999990;2,46370600;4,41252500
4,11999990;2,46370600;4,41252500
4,12999990;2,46370600;4,41252500
4,13999990;2,46370600;4,41252500
4,14999990;2,46370600;4,41252500
4,15999989;2,46370600;4,41252500
4,16999989;2,46370600;4,41252500
4,17999989;2,46370600;4,41252500
4,18999989;2,46370600;4,41252500
4,19999989;2,46370600;4,41252500
4,20999989;2,46370600;4,41252500
4,21999989;2,37573800;4,41252500
4,22999989;2,46370600;4,41252500
4,23999989;2,46370600;4,41252500
4,24999989;2,46370600;4,41252500
4,25999989;2,46370600;4,41252500
4,26999989;2,46370600;4,41252500
4,27999989;2,37573800;4,45620100
4,28999989;2,37573800;4,41252500
4,29999989;2,37573800;4,41252500
4,30999989;2,37573800;4,45620100
4,31999989;2,37573800;4,41252500
4,32999989;2,37573800;4,41252500
4,33999989;2,37573800;4,45620100
4,34999989;2,37573800;4,41252500
4,35999989;2,37573800;4,45620100
4,36999989;2,37573800;4,41252500
4,37999989;2,37573800;4,45620100
4,38999989;2,37573800;4,45620100
4,39999989;2,37573800;4,45620100
4,40999989;2,37573800;4,45620100
4,41999989;2,37573800;4,45620100
4,42999989;2,37573800;4,45620100
4,43999989;2,37573800;4,45620100
4,44999989;2,37573800;4,45620100
4,45999989;2,37573800;4,41252500
4,46999989;2,37573800;4,45620100
4,47999989;2,37573800;4,45620100
4,48999989;2,37573800;4,45620100
4,49999989;2,37573800;4,45620100
4,50999989;2,37573800;4,45620100
4,51999989;2,28777100;4,45620100
4,52999989;2,37573800;4,45620100
4,53999989;2,37573800;4,45620100
4,54999989;2,37573800;4,45620100
4,55999988;2,28777100;4,45620100
4,56999988;2,37573800;4,45620100
4,57999988;2,28777100;4,45620100
4,58999988;2,37573800;4,45620100
4,59999988;2,28777100;4,49987700
4,60999988;2,28777100;4,49987700
4,61999988;2,28777100;4,49987700
4,62999988;2,28777100;4,45620100
4,63999988;2,28777100;4,45620100
4,64999988;2,37573800;4,49987700
4,65999988;2,28777100;4,45620100
4,66999988;2,28777100;4,49987700
4,67999988;2,28777100;4,49987700
4,68999988;2,28777100;4,49987700
4,69999988;2,28777100;4,49987700
4,70999988;2,28777100;4,49987700
4,71999988;2,28777100;4,49987700
4,72999988;2,28777100;4,49987700
4,73999988;2,28777100;4,49987700
4,74999988;2,28777100;4,49987700
4,75999988;2,28777100;4,49987700
4,76999988;2,28777100;4,49987700
4,77999988;2,28777100;4,49987700
4,78999988;2,28777100;4,49987700
4,79999988;2,28777100;4,54355300
4,80999988;2,28777100;4,45620100
4,81999988;2,19980300;4,49987700
4,82999988;2,28777100;4,49987700
4,83999988;2,28777100;4,49987700
4,84999988;2,28777100;4,49987700
4,85999988;2,28777100;4,54355300
4,86999988;2,19980300;4,54355300
4,87999988;2,19980300;4,49987700
